id,name,latitude,longitude
119,User 119,59.08782197612665,9.984906201274022
120,User 120,59.939226020881065,10.788033135954606
121,User 121,58.930135641819206,5.75788727508903
122,User 122,63.42797091661168,10.313026515971728
123,User 123,63.10017334797626,7.790427267464906
124,User 124,62.433081251847526,6.096802611840554
125,User 125,60.35057046005702,5.337145359798607
126,User 126,62.43979292433233,6.085054989896435
127,User 127,59.402369565730126,5.396318963539503
128,User 128,60.06859719555168,6.554760813770332
129,User 129,62.582798540478876,11.409257467950056
130,User 130,59.478931799564734,5.352658935932583
131,User 131,60.198283950121656,12.004043501458595
132,User 132,62.544955834686284,11.309761169625638
133,User 133,61.7096503475893,9.577621357076673
134,User 134,60.43001814017041,5.223860402016268
135,User 135,59.76389925525766,10.264909599924453
136,User 136,62.063208734694435,7.163364709096678
137,User 137,63.17350538673867,7.663704521248232
138,User 138,60.12625064016132,6.464069249120831
139,User 139,59.40829362039906,5.3942185135133185
140,User 140,62.58582180135689,9.597753536205468
141,User 141,59.91804541929225,10.750948622859653
142,User 142,62.47404413051558,6.053876298437686
143,User 143,58.171008750233995,8.03296419415092
144,User 144,60.43331024443397,5.324486059409707
145,User 145,62.4894229328613,6.1901287769817115
146,User 146,60.061238463207744,6.4170767116227125
147,User 147,60.842366213004,10.720571478487683
148,User 148,60.84583705136554,10.663083411671186
149,User 149,60.101214142193356,6.582220144079785
150,User 150,59.87265578448938,10.805809143346854
151,User 151,59.18253884526161,10.925343112053657
152,User 152,61.712741252132396,9.512678665531059
153,User 153,60.590642303788265,8.174917692999362
154,User 154,60.242644435630986,11.97204304262048
155,User 155,63.468978238756335,10.341902357025102
156,User 156,61.57961939785183,5.035410666465837
157,User 157,59.89870584848534,10.660765543135742
158,User 158,62.54813970177445,11.327413320948196
159,User 159,59.43429832343966,5.3404251507090965
160,User 160,59.035408251791694,9.945256123222718
161,User 161,61.65312316800261,5.100321697142214
162,User 162,59.0749633358471,9.957479175961192
163,User 163,61.59517844490313,5.1168058067274504
164,User 164,60.05289061014162,6.595812321239073
165,User 165,61.752064459662854,9.53608554514712
166,User 166,60.189860918643596,11.976212444674866
167,User 167,60.205299389309744,12.057149028710242
168,User 168,59.21946580427957,10.928494279271565
169,User 169,61.73031731098404,9.525158679408731
170,User 170,59.69988519639156,10.14689611903244
171,User 171,60.513705589079514,8.134422875208037
172,User 172,60.21417454060438,12.017578416329748
173,User 173,63.15743461476455,7.657578834602604
174,User 174,60.75484733111772,10.635493389721836
175,User 175,63.18728782355416,7.765892381213167
176,User 176,59.21502072035245,10.84331882083153
177,User 177,59.41365505011163,5.321526244028221
178,User 178,60.21669522878487,11.951910050549873
179,User 179,62.46774059771639,6.100229930053914
180,User 180,60.771029086194865,10.663766524915932
181,User 181,61.60856434258255,4.982964027749658
182,User 182,62.517747665000165,6.102629456662253
183,User 183,59.4206688479768,5.299034867637
184,User 184,63.13575166759315,7.695122005474097
185,User 185,58.18496090805835,8.003885698724327
186,User 186,62.59076588505373,11.29847330257838
187,User 187,61.5814489158357,5.005170088931568
188,User 188,58.9350787269476,5.738048212306
189,User 189,62.63311847396033,11.448893370449957
190,User 190,59.71097311487728,10.143617910169699
191,User 191,59.006071485290725,5.803938758352835
192,User 192,63.12481691978374,7.810913792716757
193,User 193,62.09326236149538,7.137826653489848
194,User 194,62.470717116271864,6.066899581280786
195,User 195,61.787911350214266,9.492723745671801
196,User 196,60.266258254861214,11.86428862896975
197,User 197,59.483177144073295,5.249876315796176
198,User 198,59.95392320936992,10.795418748066835
199,User 199,59.03561469616979,10.027035570776029
200,User 200,63.12622747739833,7.727472697164504
201,User 201,60.539298245978436,8.170916176144964
202,User 202,62.60012552521355,9.649128882604632
203,User 203,60.7597964258961,10.636797665357257
204,User 204,59.8926711631635,10.663854684234192
205,User 205,63.12003846350291,7.661286956787385
206,User 206,61.760964105392816,9.489989854018924
207,User 207,61.58840690644215,5.013256726514974
208,User 208,58.14028403741168,7.933191083045455
209,User 209,62.076377555018446,7.276383280393148
210,User 210,60.082548657214495,6.5592760849810405
211,User 211,60.36325965188558,5.300441802117562
212,User 212,60.7470584325297,10.784050821315677
213,User 213,58.11720264684658,7.965261730598221
214,User 214,59.74671278302986,10.23625247866818
215,User 215,63.160290175269374,7.729528741418124
216,User 216,63.10380833785338,7.722412927055554
217,User 217,58.96423092825257,5.821150454298634
218,User 218,62.663301520384046,9.593228333416036
219,User 219,60.6100657976274,8.289706115455477
220,User 220,59.43819783882763,5.253642980770727
221,User 221,60.20874138221756,12.05214811708148
222,User 222,61.61653557664986,4.963851467408191
223,User 223,63.114369536220664,7.693840663698125
224,User 224,59.42700432482125,5.240944567210399
225,User 225,60.433754750445814,5.33364327825423
226,User 226,61.649759483821754,4.959277159711646
227,User 227,59.20505708026786,10.992689456341305
228,User 228,60.27028867677897,11.900815229986172
229,User 229,62.09972837162899,7.181769184152406
230,User 230,59.726822950161406,10.115827903999797
231,User 231,60.13794124234226,6.456973320070672
232,User 232,60.200853859336675,11.908432566542947
233,User 233,60.130920984658914,6.555335352768317
234,User 234,62.56063742266831,11.27436576539951
235,User 235,59.87087760587652,10.794118215109037
236,User 236,62.4696791262187,6.090911299764613
237,User 237,62.60916658221413,9.521358111579778
238,User 238,60.78866665730394,10.784410505002487
239,User 239,59.0240638868678,10.015753163016555
240,User 240,59.10594323804795,10.002152949537681
241,User 241,59.41157142343763,5.365924495282246
242,User 242,62.060253095182084,7.17793378151833
243,User 243,61.626731323429226,5.032335260423324
244,User 244,63.192412518560786,7.65427893265136
245,User 245,63.45925304228989,10.342053142536697
246,User 246,61.72033605613779,9.489650681401455
247,User 247,63.45699752685913,10.356819420864024
248,User 248,59.04873055140316,9.982372041029407
249,User 249,59.901606249681485,10.708143406042097
250,User 250,61.65349338227405,5.140260396448315
251,User 251,63.10974735635637,7.661155689843269
252,User 252,59.735622698876846,10.118664265521312
253,User 253,61.66977605785327,4.9888702312110516
254,User 254,62.12148341401932,7.150845646668534
255,User 255,62.65302926398843,9.542196292652305
256,User 256,60.433084059298004,5.391357404423975
257,User 257,63.41612168438664,10.350949794867939
258,User 258,59.44116151138211,5.232218150558142
259,User 259,60.35357649022866,5.395068464560562
260,User 260,62.13624825403798,7.223585550796425
261,User 261,62.13218339521386,7.145190512470938
262,User 262,59.917496707295314,10.800447250208851
263,User 263,59.765923857580916,10.193106867240214
264,User 264,59.901616756403655,10.712267761448667
265,User 265,60.3814434902121,5.335668484978748
266,User 266,63.144815967681225,7.835666989906038
267,User 267,59.76841604529779,10.149668959252777
268,User 268,58.17815253586019,8.08714731080432
269,User 269,59.707839409936604,10.120860468239393
270,User 270,59.00987121800991,9.999014484867896
271,User 271,59.227682913513874,10.93743987787107
272,User 272,61.63027685388631,5.021120733225101
273,User 273,60.203478141477966,12.049346361547334
274,User 274,59.25945890949655,10.99910738290836
275,User 275,59.41575734798414,5.387763691989102
276,User 276,62.63693753161201,11.332527402852172
277,User 277,60.37494709465378,5.363006431224691
278,User 278,58.16345092930397,8.066326557142485
279,User 279,59.76024370599664,10.177406310424528
280,User 280,61.655147548422455,5.047014944107541
281,User 281,59.76387356984084,10.150475384141505
282,User 282,63.18485768093246,7.687237688054243
283,User 283,58.93848876282803,5.765043625008506
284,User 284,59.23431739813803,10.973584054540853
285,User 285,59.411090265524514,5.262742510419568
286,User 286,62.63190846050717,9.619406036878617
287,User 287,59.951695348563,10.710639615492969
288,User 288,61.588909159725716,4.9945852124096035
289,User 289,60.43549024388081,5.317103000887519
290,User 290,59.445914338918385,5.264452036587628
291,User 291,60.40326824671173,5.236377973447706
292,User 292,62.144255476360414,7.222691021272596
293,User 293,60.7871103321386,10.704518038302357
294,User 294,63.12049029297249,7.711972615391538
295,User 295,59.42846748440332,5.236998565600842
296,User 296,61.57612714784253,4.998228568579589
297,User 297,58.2108477813638,7.934652326410353
298,User 298,63.46193703973288,10.346807008685442
299,User 299,63.16791811853232,7.704591725229295
300,User 300,60.093387362775566,6.455877875727752
301,User 301,61.67365951974037,4.94942334793715
302,User 302,60.11083772276253,6.549417121882384
303,User 303,60.748478101234944,10.60858541877912
304,User 304,59.256438065770226,10.900489673061625
305,User 305,59.8659896202854,10.783457740184057
306,User 306,60.787460515053795,10.749880356921539
307,User 307,60.61165969586009,8.204805804461296
308,User 308,59.882647442726636,10.74414911619275
309,User 309,60.3978351175957,5.357524080041936
310,User 310,59.170577440949685,10.888410149005258
311,User 311,62.0601538375506,7.17866195110864
312,User 312,61.612520493536245,5.090842774823082
313,User 313,62.5924445751652,11.330974321086163
314,User 314,60.39828304953765,5.356980513359878
315,User 315,60.411888432038076,5.269742221926579
316,User 316,62.61708079817117,9.599718789419388
317,User 317,62.43722496300625,6.223693112619138
318,User 318,59.89547226233611,10.742110712939771
319,User 319,62.052102599358925,7.1622687877302065
320,User 320,60.82388635494791,10.781821878483722
321,User 321,62.42730305942284,6.060846419542529
322,User 322,60.52449432523313,8.210277282434784
323,User 323,60.38402238231375,5.313790913623803
324,User 324,62.59235711095997,9.703696563558427
325,User 325,60.11825928320442,6.424876708490268
326,User 326,60.43007145629728,5.382583627579128
327,User 327,60.81114910857067,10.682018915968907
328,User 328,61.76244409007159,9.62537188316738
329,User 329,60.11647386888302,6.438121027747029
330,User 330,62.596503315832685,9.555387089696858
331,User 331,59.19341037536526,10.877068839242616
332,User 332,61.71757950685464,9.559659434388054
333,User 333,59.09167117183937,10.077930948702068
334,User 334,59.170955653947274,10.93642771215751
335,User 335,62.109759135626184,7.2047217279488995
336,User 336,63.382699491421725,10.373459517501876
337,User 337,61.71573976493692,9.624633516971524
338,User 338,61.76650814972956,9.559642293208059
339,User 339,60.53999436543709,8.313801653135807
340,User 340,61.71501471323828,9.453868099023294
341,User 341,62.49790714026403,6.0561762919342925
342,User 342,62.66783770174048,9.532182457574356
343,User 343,63.38724631049489,10.487267792395082
344,User 344,62.56343729607062,11.412101040875504
345,User 345,61.70180127514675,9.563446633893003
346,User 346,59.24804569853044,10.835394119949665
347,User 347,62.487333872696,6.048660789926905
348,User 348,62.50881771434872,6.032652795255863
349,User 349,62.63253581049459,9.57687267385761
350,User 350,60.2553678756868,11.898526475922589
351,User 351,58.13088346105894,8.052807839942867
352,User 352,63.43555446855515,10.373401848223512
353,User 353,59.916248537877564,10.666521988424565
354,User 354,59.78193916714821,10.205454341349121
355,User 355,60.42822056224385,5.314551115489295
356,User 356,59.012126730296195,5.681843121095964
357,User 357,62.6396871124465,11.373993436602495
358,User 358,58.133001008208865,8.049233783548933
359,User 359,62.554589374946104,11.263866644657043
360,User 360,62.62711885127027,11.446995060373409
361,User 361,62.086378623428516,7.3001085017285785
362,User 362,59.08868096210308,10.011375052163865
363,User 363,61.764274622584786,9.562754868112888
364,User 364,59.75605042624572,10.220961333309305
365,User 365,59.025701067010395,10.060007999657415
366,User 366,60.53777148359366,8.168817974407721
367,User 367,59.06754553235483,10.044385301026507
368,User 368,62.55061280860936,11.440807180761015
369,User 369,62.12095011717604,7.201339612548105
370,User 370,62.428583618710164,6.161860499807176
371,User 371,59.42375517168428,5.315249990212876
372,User 372,60.589923876518405,8.276355406702445
373,User 373,59.708995426915195,10.226665945895478
374,User 374,62.631976918019014,11.313431922229844
375,User 375,62.457621215905455,6.215520458795179
376,User 376,59.948688219466824,10.802781938624765
377,User 377,62.61123605918876,11.320292066636622
378,User 378,61.71329035223909,9.603402977607788
379,User 379,59.00429708387179,5.830356356773297
380,User 380,59.21556970299275,10.941118518031974
381,User 381,59.72384430768006,10.23302574741403
382,User 382,63.105174524677366,7.66475791993509
383,User 383,58.175724902210845,8.066439358106463
384,User 384,60.80183340529469,10.772562715327341
385,User 385,59.486519565241466,5.3070245417694
386,User 386,59.42522788507441,5.309689119935157
387,User 387,59.871439025415846,10.797400133070685
388,User 388,61.76566512753002,9.644523518716317
389,User 389,58.97055278972479,5.709132399058108
390,User 390,58.96580003150056,5.779667738618831
391,User 391,59.42902691912965,5.279241690054363
392,User 392,63.41011957582215,10.46038434386122
393,User 393,59.784373445316206,10.295416329370678
394,User 394,59.94826803714566,10.712305577872453
395,User 395,60.78442391452538,10.689597858453222
396,User 396,59.044190828788274,9.982145685152418
397,User 397,59.956181420604494,10.734016046531707
398,User 398,63.42923162158775,10.46292002140046
399,User 399,60.05472354512038,6.595966367133574
400,User 400,61.57509947879468,5.11177247655404
401,User 401,63.42488210148952,10.411404064756498
402,User 402,59.40935345675943,5.334757226611615
403,User 403,62.14720288823347,7.120003625863505
404,User 404,60.381097400059936,5.220045930292929
405,User 405,59.41751205585002,5.283698590521155
406,User 406,60.77571837504951,10.675233557352477
407,User 407,59.0352513571413,10.077770431929276
408,User 408,62.433494756306374,6.228009666092021
409,User 409,58.16417888481828,7.952927137806349
410,User 410,59.21470070556623,10.896989874808806
411,User 411,62.55419359707547,11.256677434318796
412,User 412,63.462034657870895,10.451267662627963
413,User 413,63.13661175666873,7.791986596561937
414,User 414,59.48309484751488,5.337019313466788
415,User 415,59.01704922313551,5.6352037043412535
416,User 416,63.40766322027385,10.31365936434947
417,User 417,63.43684771189563,10.486462905134678
418,User 418,59.483454794303896,5.367391913985113
419,User 419,62.65082298661833,9.545485459026802
420,User 420,62.083574984444425,7.180004985206483
421,User 421,60.56759751052555,8.13651513390141
422,User 422,61.6704261576779,5.0796635199193725
423,User 423,62.486493738004754,6.161667476508942
424,User 424,60.403989530731835,5.238624762042465
425,User 425,59.717778233489774,10.225413760418968
426,User 426,59.09689868290158,9.977864210055934
427,User 427,59.43889906712788,5.319880413319647
428,User 428,58.12666888428684,8.008537202253361
429,User 429,59.20427843474945,10.984328296144328
430,User 430,60.43877101531171,5.238330043153064
431,User 431,62.50045275914397,6.033986648512903
432,User 432,59.48333864149427,5.262899296902201
433,User 433,59.75596675614529,10.148783870111153
434,User 434,59.25442830219154,10.926946023557235
435,User 435,63.1004022086099,7.6626113369018105
436,User 436,59.93050699625716,10.682951545229058
437,User 437,61.790503038802804,9.551395243253673
438,User 438,61.5835145101078,5.009976325198395
439,User 439,58.20628167363918,8.06138593965273
440,User 440,62.5836758293253,9.66371418834597
441,User 441,60.59195702322389,8.134252085347772
442,User 442,60.77256290694685,10.670986268670339
443,User 443,62.424800696280876,6.050070912016214
444,User 444,59.481161017533445,5.30439894285233
445,User 445,59.43670598715315,5.270783205186614
446,User 446,62.43264395562235,6.0661035017004945
447,User 447,59.01592591504063,10.055587139931973
448,User 448,62.078515676663244,7.1310353936453925
449,User 449,59.94152344141622,10.74363448867325
450,User 450,62.60920667769051,11.27159638216252
451,User 451,58.12852128877998,7.944735676079297
452,User 452,59.0625301610836,10.107924949622523
453,User 453,62.50976858810337,6.076473339351416
454,User 454,59.898295908839565,10.723033579460392
455,User 455,58.992086040373515,5.775495906349779
456,User 456,63.414969192005394,10.345663924696828
457,User 457,59.17201945491373,10.905065764762853
458,User 458,63.401330392172895,10.466824568409372
459,User 459,59.075349605301966,10.010778084764112
460,User 460,63.13198947796954,7.74157777889095
461,User 461,59.242774105375815,10.976668304427816
462,User 462,62.46659914572992,6.079042366224718
463,User 463,59.94139028864822,10.80295121030598
464,User 464,59.07623067329982,10.043690947158286
465,User 465,59.699871114328836,10.258759693734147
466,User 466,59.96316323281044,10.81177036713629
467,User 467,58.1818959191776,7.946870480955037
468,User 468,61.776338351228915,9.463345854946857
469,User 469,59.917253401451696,10.813792156333077
470,User 470,62.50611643006333,6.170540436534045
471,User 471,58.21099789313107,7.991002247315611
472,User 472,59.0366400561923,10.100156412675931
473,User 473,63.4171592345603,10.313016374429987
474,User 474,62.612371746586355,9.626077826600598
475,User 475,60.43245474639973,5.244297930692664
476,User 476,62.656684222255585,9.615160243733321
477,User 477,60.151155298694654,6.445442268767243
478,User 478,58.92281794722633,5.799157994828508
479,User 479,63.39311904976788,10.395355719670288
480,User 480,61.74063521656641,9.601434749311602
481,User 481,59.735278447027746,10.169620536969575
482,User 482,63.466773004219725,10.417064742645113
483,User 483,59.95672048268916,10.666449888478235
484,User 484,62.14931259924747,7.194910153847745
485,User 485,62.55074501001702,11.256541850699792
486,User 486,60.81866531634993,10.616631565180226
487,User 487,60.10488627978877,6.564160484678008
488,User 488,59.22066153822806,10.87091646235686
489,User 489,62.13235979245481,7.185557030939637
490,User 490,60.53717654982346,8.294635981737358
491,User 491,59.18368326389624,10.867380419301778
492,User 492,59.09775819809029,10.126981425642867
493,User 493,60.19618437544193,12.048807643172816
494,User 494,62.64629300680711,9.584191764622696
495,User 495,60.767299207937455,10.757624302370004
496,User 496,59.10137334888982,10.081391022856685
497,User 497,59.72735497278924,10.252788611066267
498,User 498,59.26578383360623,10.987810383593676
499,User 499,62.63932254741592,11.320506711561716
500,User 500,59.72174924582366,10.268024101866047
501,User 501,60.79751882202571,10.748256722515999
502,User 502,58.16809395702228,7.909298258051902
503,User 503,58.13807957066803,7.957902325047177
504,User 504,59.47328571828692,5.391724860519614
505,User 505,61.60686500584928,5.0988266855214155
506,User 506,60.761497473550094,10.617023848533838
507,User 507,63.450562990845334,10.43748268294725
508,User 508,59.44845519215206,5.372514422795837
509,User 509,60.08131889439454,6.613277144639744
510,User 510,62.620501352569065,11.399032405849887
511,User 511,59.89486298389136,10.80373783790376
512,User 512,60.402880076968216,5.338076995302392
513,User 513,60.400343463481,5.316551827259753
514,User 514,63.457373678992596,10.37122616401978
515,User 515,62.12010064490196,7.122552763509949
516,User 516,59.905884762285254,10.66024317898201
517,User 517,59.01692796722497,5.662698195589881
518,User 518,58.95403531361547,5.639650550121886
519,User 519,62.663835769003164,9.56324822143995
520,User 520,60.58089723830059,8.14677533697857
521,User 521,62.596167686533704,11.359687069464448
522,User 522,59.92842683661675,10.68972409572256
523,User 523,62.059514800722575,7.19100933960769
524,User 524,59.1747109100461,10.99972986742988
525,User 525,59.904366959658475,10.743400757257561
526,User 526,62.48971404117955,6.147745762827701
527,User 527,60.43630607748539,5.326855803355563
528,User 528,61.626426413183395,4.996713668170356
529,User 529,63.10074336398769,7.725260151310922
530,User 530,59.04143840063573,10.037252157930242
531,User 531,59.06661696585011,10.078392133866734
532,User 532,62.654612188035756,9.67889462623338
533,User 533,59.71992952922333,10.157669632428837
534,User 534,61.651547444249516,4.9573626574611165
535,User 535,59.933565086548654,10.826839926976334
536,User 536,63.393883728489286,10.364839867737762
537,User 537,58.130799914809984,7.9710071803424
538,User 538,60.37195972680791,5.33838560137333
539,User 539,63.11279283124749,7.837474522635621
540,User 540,58.96803729002975,5.8220501699079605
541,User 541,59.24571605396337,10.9624792527816
542,User 542,61.65066115082386,5.093566678041436
543,User 543,61.64339079715411,5.133027562912382
544,User 544,59.87341279050055,10.696473746632776
545,User 545,61.716688111200796,9.4675370982963
546,User 546,59.744979710757626,10.215637725014998
547,User 547,59.4286745751583,5.2997074153711905
548,User 548,63.18476463545861,7.775813696955963
549,User 549,59.878147346827156,10.710009988633917
550,User 550,60.39248150147333,5.384441742125874
551,User 551,60.546783335570055,8.270672881194754
552,User 552,63.15710880498655,7.811571176271071
553,User 553,60.61105357595865,8.153292486686993
554,User 554,60.75017380449541,10.729069351516118
555,User 555,59.263455592310414,10.852420185972125
556,User 556,59.21159371038058,10.84225225922678
557,User 557,63.47602213075038,10.330642871030905
558,User 558,59.47290447591286,5.3919776655611855
559,User 559,62.44372113086279,6.2190993851520195
560,User 560,61.74676586072234,9.501114248637627
561,User 561,59.954525803436695,10.693151316537206
562,User 562,60.52980836830555,8.260085121372887
563,User 563,63.47653948696708,10.297173864063364
564,User 564,62.13957685720146,7.1395663867034544
565,User 565,59.76535436912325,10.278000762920952
566,User 566,60.79603892390768,10.700067210065802
567,User 567,60.23212484576913,12.063091852722838
568,User 568,62.62499033858621,11.397559366816283
569,User 569,60.75543848604593,10.706266637961447
570,User 570,59.048492045967265,9.975980975345848
571,User 571,61.64387339655081,4.963610999397623
572,User 572,60.41694663717884,5.328918729367662
573,User 573,62.4728881778239,6.173840581074904
574,User 574,60.53715978039775,8.179587262647223
575,User 575,58.18073441025714,7.933275584538201
576,User 576,59.482130070227434,5.359437474377053
577,User 577,60.80992500945892,10.603006559183497
578,User 578,61.634219522603665,5.102090849047403
579,User 579,59.95177903306612,10.840007397951622
580,User 580,63.16336647035776,7.670383333837535
581,User 581,59.074037998238474,9.975935207420402
582,User 582,63.135038457809365,7.809818719339034
583,User 583,59.7185583001693,10.278485398635983
584,User 584,60.12906244873003,6.455281150815532
585,User 585,61.72470299050812,9.623498284943368
586,User 586,59.08436470388904,9.932074902241594
587,User 587,62.553213550123495,11.293457142961842
588,User 588,62.09137621302687,7.220691265618247
589,User 589,59.10515901205823,9.953474111431035
590,User 590,59.49373424310238,5.323370445148386
591,User 591,63.12052691658666,7.640341222041658
592,User 592,60.12143047682149,6.5229793607443405
593,User 593,60.221166583423205,11.906885115267924
594,User 594,59.171867827281766,10.943143549426594
595,User 595,59.091035029386084,9.931227140018564
596,User 596,61.77217659598279,9.535362737193058
597,User 597,62.487662663097595,6.1466670027241985
598,User 598,59.47541365767414,5.207410568416781
599,User 599,59.23214116573649,10.994173573855237
600,User 600,60.598474798162165,8.30040006119921
601,User 601,60.12017177041808,6.500494364278837
602,User 602,59.181060700300016,10.924832901732895
603,User 603,62.6758890818054,9.606802502327515
604,User 604,59.92900175893548,10.663795076257276
605,User 605,59.03557978255518,9.999855490043384
606,User 606,59.943283459596465,10.735751747714216
607,User 607,60.748981295629626,10.634012808060737
608,User 608,60.09808198477537,6.48585913401783
609,User 609,62.585530469406905,9.619277162067412
610,User 610,59.00141675780716,5.665940659398268
611,User 611,62.11047610699693,7.235375654666895
612,User 612,62.11252955888248,7.274189389072469
613,User 613,60.54834743318206,8.131784080253203
614,User 614,60.758330612322894,10.7336465268804
615,User 615,59.26953330493147,10.847176644573285
616,User 616,60.51647569707887,8.216329955993174
617,User 617,60.09609049913458,6.534994199846436
618,User 618,62.09985284560999,7.295150307736875
619,User 619,59.018461877604416,10.055792418320582
620,User 620,60.1094559472594,6.4317657063702365
621,User 621,62.05191857107138,7.15595005034528
622,User 622,59.74672606073648,10.178684628789988
623,User 623,58.9708169910935,5.8006286965587455
624,User 624,60.58012413444514,8.169881051024795
625,User 625,62.58739890891132,9.685028202549173
626,User 626,60.41866440726485,5.214213898442814
627,User 627,62.604770228308325,11.2517682367531
628,User 628,60.09870466439258,6.42787172262196
629,User 629,59.172415395034875,10.950731236957274
630,User 630,60.52722991646229,8.294848125836985
631,User 631,62.59863858939382,9.580071552311793
632,User 632,60.08608857431171,6.519585055103936
633,User 633,62.08693830762604,7.183573674980725
634,User 634,62.59944088495192,9.53533527683813
